animalId,intakeDate,intakeReason,species,sex,breed,color,outcomeDate,outcome,shelterName,shelterID,city,state,indate,outdate,lengthOfStay
AA880274,06/05/2023 03:58:00 PM,Owner Surrender,Dog,Spayed Female,Pit Bull,Black/White,2023-07-10T13:27:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-07-10,35 days
AA882504,06/05/2023 04:34:00 PM,Owner Surrender,Cat,Intact Male,Domestic Shorthair Mix,Black,2023-07-24T15:12:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-07-24,49 days
AA882505,06/05/2023 04:34:00 PM,Owner Surrender,Cat,Intact Female,Domestic Shorthair Mix,Torbie,2023-06-09T13:46:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-09,4 days
AA882506,06/05/2023 04:34:00 PM,Owner Surrender,Cat,Intact Female,Domestic Shorthair Mix,Torbie,2023-06-09T13:46:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-09,4 days
AA882507,06/05/2023 04:34:00 PM,Owner Surrender,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,2023-07-15T13:53:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-07-15,40 days
AA879507,06/05/2023 04:35:00 PM,Owner Surrender,Dog,Spayed Female,Siberian Husky/Labrador Retriever,Tan/White,2023-06-08T12:20:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-08,3 days
AA882384,06/05/2023 04:38:00 PM,Public Assist,Dog,Intact Male,Pit Bull,Brown,2023-06-13T16:46:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-13,8 days
AA882508,06/05/2023 04:45:00 PM,Stray,Cat,Intact Female,Domestic Shorthair Mix,White/Gray,2023-06-05T17:24:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-05,0 days
AA882509,06/05/2023 05:03:00 PM,Stray,Cat,Intact Female,Domestic Shorthair Mix,Tortie,2023-07-22T13:32:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-07-22,47 days
AA882511,06/05/2023 05:03:00 PM,Stray,Cat,Intact Male,Domestic Shorthair Mix,Black,2023-08-01T11:09:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-08-01,57 days
AA873611,06/05/2023 05:29:00 PM,Owner Surrender,Dog,Spayed Female,Black Mouth Cur/Pit Bull,Brown/Tan,2023-07-26T08:00:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-07-26,51 days
AA882515,06/05/2023 05:40:00 PM,Stray,Other,Intact Female,Guinea Pig,Tricolor,2023-06-27T15:19:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-27,22 days
AA882516,06/05/2023 05:40:00 PM,Stray,Other,Intact Female,Guinea Pig,Tricolor,2023-06-27T15:19:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-27,22 days
AA882517,06/05/2023 05:48:00 PM,Public Assist,Dog,Intact Male,Labrador Retriever Mix,Black/White,2023-06-09T15:38:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-09,4 days
AA882519,06/05/2023 06:30:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby/White,2023-07-30T12:37:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-07-30,55 days
AA882521,06/05/2023 06:37:00 PM,Stray,Dog,Intact Female,Catahoula Mix,Blue Merle/Black,2023-08-23T12:29:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-08-23,79 days
AA882522,06/05/2023 06:37:00 PM,Stray,Dog,Intact Male,Catahoula Mix,Blue Merle/Black,2023-06-26T16:08:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-26,21 days
AA882523,06/05/2023 06:37:00 PM,Stray,Dog,Intact Female,Catahoula Mix,Blue Merle/Black,2023-06-29T16:00:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-29,24 days
AA882524,06/05/2023 06:55:00 PM,Stray,Dog,Intact Male,Australian Cattle Dog Mix,White/Black,2023-06-16T18:11:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-16,11 days
AA882528,06/05/2023 07:31:00 PM,Stray,Dog,Intact Female,Labrador Retriever Mix,Red,2023-06-30T16:18:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-05,2023-06-30,25 days
AA882531,06/06/2023 03:53:00 AM,Stray,Dog,Intact Male,Rottweiler Mix,Black/Tan,2023-06-10T16:57:00,Disposal,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-10,4 days
AA882539,06/06/2023 07:05:00 AM,Abandoned,Dog,Neutered Male,Bichon Frise,White,2023-06-10T11:48:41,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-10,4 days
AA882540,06/06/2023 07:44:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Blue Tabby,2023-08-10T17:20:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-08-10,65 days
AA882530,06/06/2023 08:03:00 AM,Stray,Cat,Intact Male,Domestic Medium Hair,Gray,2023-06-10T19:00:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-10,4 days
AA882551,06/06/2023 10:49:00 AM,Stray,Dog,Intact Female,Great Pyrenees,White,2023-08-12T07:56:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-08-12,67 days
AA857357,06/06/2023 11:00:00 AM,Owner Surrender,Dog,Intact Male,Pit Bull,White/Brown,2023-06-26T14:00:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-26,20 days
AA882552,06/06/2023 11:28:00 AM,Stray,Cat,Intact Male,Domestic Longhair,Cream Tabby,2023-06-06T14:31:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-06,0 days
AA882553,06/06/2023 11:28:00 AM,Stray,Cat,Intact Female,Domestic Longhair,Cream Tabby,2023-06-06T14:31:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-06,0 days
AA882554,06/06/2023 11:28:00 AM,Stray,Cat,Intact Male,Domestic Longhair,Cream Tabby,2023-06-06T14:31:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-06,0 days
AA882555,06/06/2023 11:28:00 AM,Stray,Cat,Intact Female,Domestic Longhair,Cream Tabby,2023-06-06T14:31:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-06,0 days
AA882556,06/06/2023 11:28:00 AM,Stray,Cat,Intact Female,Domestic Longhair,Orange Tabby,2023-06-06T14:31:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-06,0 days
AA882557,06/06/2023 11:28:00 AM,Stray,Cat,Intact Male,Domestic Longhair,Orange Tabby,2023-06-06T14:31:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-06,0 days
AA882558,06/06/2023 11:28:00 AM,Stray,Cat,Intact Female,Domestic Longhair,Brown Tabby,2023-06-06T14:30:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-06,0 days
AA882563,06/06/2023 11:35:00 AM,Stray,Dog,Intact Male,St. Bernard Rough Coat Mix,Tricolor/White,2023-06-11T17:29:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-11,5 days
AA882562,06/06/2023 11:36:00 AM,Stray,Cat,Intact Male,Domestic Medium Hair,Brown Tabby/White,2023-11-28T07:57:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-11-28,175 days
AA882564,06/06/2023 11:43:00 AM,Wildlife,Other,Unknown,Bat,Brown,2023-06-10T13:49:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-10,4 days
AA882565,06/06/2023 11:43:00 AM,Wildlife,Other,Unknown,Bat,Brown,2023-06-10T13:50:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-10,4 days
AA882568,06/06/2023 12:17:00 PM,Stray,Dog,Intact Male,Pug/Beagle,Tan/Black,2023-06-09T12:51:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-09,3 days
AA882569,06/06/2023 12:29:00 PM,Owner Surrender,Dog,Neutered Male,Labrador Retriever Mix,Black,2023-06-26T12:01:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-26,20 days
AA882575,06/06/2023 12:48:00 PM,Owner Surrender,Dog,Intact Female,Chihuahua Shorthair,Brown Brindle,2023-06-13T16:32:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-13,7 days
AA882579,06/06/2023 02:52:00 PM,Stray,Dog,Intact Male,Labrador Retriever,Brown/White,2023-06-26T15:36:44,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-26,20 days
AA882581,06/06/2023 02:52:00 PM,Stray,Dog,Intact Female,Labrador Retriever,Brown/White,2023-06-26T15:56:05,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-26,20 days
AA882582,06/06/2023 02:52:00 PM,Stray,Dog,Intact Female,Labrador Retriever,White/Brown,2023-06-30T18:17:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-30,24 days
AA882583,06/06/2023 02:52:00 PM,Stray,Dog,Intact Female,Labrador Retriever,Blue Tick,2023-07-12T18:53:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-07-12,36 days
AA882580,06/06/2023 03:10:00 PM,Stray,Dog,Intact Female,Pit Bull Mix,Chocolate/White,2023-06-14T14:49:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-14,8 days
AA882589,06/06/2023 03:16:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,White/Gray Tabby,2023-08-23T17:07:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-08-23,78 days
AA882590,06/06/2023 03:16:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,White/Brown Tabby,2023-07-20T15:28:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-07-20,44 days
AA882591,06/06/2023 03:16:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,White/Silver Tabby,2023-08-01T16:43:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-08-01,56 days
AA882592,06/06/2023 03:16:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,White/Calico Point,2023-08-01T16:10:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-08-01,56 days
AA882594,06/06/2023 03:16:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,White/Silver Tabby,2023-07-22T16:02:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-07-22,46 days
AA882602,06/06/2023 06:56:00 PM,Stray,Dog,Intact Male,Pit Bull Mix,White/Blue,2024-09-28T09:31:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2024-09-28,480 days
AA882607,06/06/2023 11:44:00 PM,Stray,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,2023-06-15T11:31:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-15,9 days
AA882608,06/06/2023 11:44:00 PM,Stray,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,2023-06-15T11:31:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-15,9 days
AA882609,06/06/2023 11:44:00 PM,Stray,Cat,Intact Female,Domestic Shorthair Mix,Torbie,2023-06-15T11:31:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-15,9 days
AA882611,06/06/2023 11:44:00 PM,Stray,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,2023-06-15T11:31:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-06,2023-06-15,9 days
AA882619,06/07/2023 09:59:00 AM,Stray,Dog,Intact Female,German Shepherd Mix,Sable,2023-06-15T16:10:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-15,8 days
AA878035,06/07/2023 10:12:00 AM,Stray,Dog,Intact Male,Pit Bull Mix,Brown/White,2023-06-08T16:48:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-08,1 days
AA878033,06/07/2023 10:12:00 AM,Stray,Dog,Intact Male,Boxer,Brown/White,2023-06-08T16:47:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-08,1 days
AA882625,06/07/2023 10:56:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Orange,2023-06-07T19:21:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-07,0 days
AA882633,06/07/2023 11:12:00 AM,Stray,Dog,Intact Female,Catahoula Mix,White/Blue Merle,2023-06-27T16:30:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-27,20 days
AA882620,06/07/2023 11:15:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,White/Blue Tabby,2023-07-10T14:08:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-10,33 days
AA882621,06/07/2023 11:15:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,White/Blue Tabby,2023-07-19T14:24:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-19,42 days
AA882622,06/07/2023 11:15:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,White,2023-07-10T14:09:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-10,33 days
AA882634,06/07/2023 12:09:00 PM,Stray,Dog,Intact Female,Labrador Retriever,Black/White,2023-06-18T15:24:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-18,11 days
AA882637,06/07/2023 12:18:00 PM,Stray,Cat,Intact Female,Siamese,Tortie Point,2023-07-22T11:12:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-22,45 days
AA882640,06/07/2023 12:22:00 PM,Stray,Dog,Intact Female,Canaan Dog Mix,Brown,2023-06-08T17:35:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-08,1 days
AA882638,06/07/2023 12:28:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Cream Tabby,2023-06-07T19:21:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-07,0 days
AA882639,06/07/2023 12:28:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Tortie,2023-06-07T19:22:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-07,0 days
AA543947,06/07/2023 12:50:00 PM,Stray,Dog,Spayed Female,Rat Terrier,White,2023-06-07T16:40:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-07,0 days
AA882653,06/07/2023 12:59:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Gray Tabby/White,2023-06-14T16:24:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-14,7 days
AA882659,06/07/2023 02:02:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Black/White,2023-06-10T15:20:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-10,3 days
AA882661,06/07/2023 02:02:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Black/White,2023-06-10T15:21:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-10,3 days
AA882662,06/07/2023 02:02:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,White/Black,2023-06-10T15:21:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-10,3 days
AA882663,06/07/2023 02:02:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,White/Gray Tabby,2023-06-10T15:21:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-10,3 days
AA882664,06/07/2023 02:02:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,White/Lilac Point,2023-06-10T15:21:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-10,3 days
AA882665,06/07/2023 02:02:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,White/Lilac Point,2023-06-10T15:21:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-10,3 days
AA882656,06/07/2023 03:02:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Black/White,2023-07-14T12:30:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-14,37 days
AA882657,06/07/2023 03:02:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Black/White,2023-07-26T18:17:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-26,49 days
AA882658,06/07/2023 03:02:00 PM,Stray,Cat,Intact Male,Domestic Medium Hair,Blue,2023-07-26T18:17:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-26,49 days
AA882654,06/07/2023 03:04:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Gray Tabby/White,2023-06-19T08:55:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-19,12 days
AA882651,06/07/2023 03:04:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Gray Tabby/White,2023-06-19T08:56:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-19,12 days
AA882655,06/07/2023 03:10:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Black/White,2023-06-15T11:03:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-15,8 days
AA882652,06/07/2023 03:14:00 PM,Stray,Dog,Intact Female,Bruss Griffon,Tan/Tan,2023-06-07T18:17:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-07,0 days
AA882648,06/07/2023 03:14:00 PM,Stray,Dog,Intact Female,Pug,Tan/Tan,2023-06-07T18:17:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-07,0 days
AA882650,06/07/2023 03:14:00 PM,Stray,Dog,Intact Female,Bruss Griffon,Tan/Tan,2023-06-07T18:17:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-07,0 days
AA882672,06/07/2023 03:37:00 PM,Owner Surrender,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-07-31T12:04:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-31,54 days
AA882673,06/07/2023 03:37:00 PM,Owner Surrender,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2023-07-31T12:05:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-31,54 days
AA882674,06/07/2023 03:37:00 PM,Owner Surrender,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2023-07-31T12:06:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-31,54 days
AA882666,06/07/2023 03:37:00 PM,Abandoned,Dog,Intact Female,Cairn Terrier Mix,Cream,2023-06-07T17:37:26,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-07,0 days
AA882667,06/07/2023 03:53:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Tortie,2023-06-26T16:11:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-26,19 days
AA882668,06/07/2023 03:53:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Torbie,2023-06-16T18:14:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-16,9 days
AA882669,06/07/2023 03:53:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Torbie,2023-06-23T17:17:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-23,16 days
AA882671,06/07/2023 04:06:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Blue Tabby,2023-08-01T15:27:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-08-01,55 days
AA882680,06/07/2023 04:19:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2023-06-12T17:30:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-12,5 days
AA862452,06/07/2023 04:22:00 PM,Owner Surrender,Dog,Neutered Male,Pit Bull/Basset Hound,White/Tan,2023-06-18T17:38:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-18,11 days
AA882677,06/07/2023 04:27:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Black,2023-06-13T14:28:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-13,6 days
AA882678,06/07/2023 04:27:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Black,2023-06-13T14:28:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-13,6 days
AA882679,06/07/2023 04:27:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-06-13T14:27:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-13,6 days
AA849410,06/07/2023 04:39:00 PM,Stray,Cat,Spayed Female,Domestic Shorthair,Brown Tabby,2023-06-12T14:51:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-12,5 days
AA882681,06/07/2023 04:43:00 PM,Stray,Dog,Intact Female,Pit Bull Mix,White/Gray,2023-06-11T18:59:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-11,4 days
AA882682,06/07/2023 05:05:00 PM,Stray,Dog,Intact Male,Doberman Pinsch Mix,Black/Brown,2023-06-07T19:22:00,unknown,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-07,0 days
AA778660,06/07/2023 05:19:00 PM,Abandoned,Cat,Spayed Female,Domestic Shorthair Mix,White/Black,2023-07-09T16:14:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-09,32 days
AA751008,06/07/2023 05:19:00 PM,Abandoned,Cat,Spayed Female,Domestic Shorthair Mix,Black/White,2023-07-09T15:39:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-09,32 days
AA882687,06/07/2023 06:18:00 PM,Abandoned,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-06-08T17:15:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-08,1 days
AA882693,06/07/2023 06:42:00 PM,Abandoned,Cat,Intact Female,Domestic Shorthair,Calico,2023-07-17T18:04:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-07-17,40 days
AA882694,06/07/2023 07:46:00 PM,Stray,Cat,Intact Male,Domestic Medium Hair,Blue Tabby,2023-06-15T12:59:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-15,8 days
AA882697,06/07/2023 07:59:00 PM,Stray,Cat,Intact Female,Domestic Medium Hair,Calico,2023-06-21T17:03:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-21,14 days
AA865306,06/07/2023 08:19:00 PM,Public Assist,Dog,Intact Female,Pit Bull Mix,Tan,2023-06-16T11:29:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-07,2023-06-16,9 days
AA882696,06/08/2023 08:08:00 AM,Stray,Dog,Intact Male,Chihuahua Shorthair/Dachshund,Tricolor,2023-08-31T12:13:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-08-31,84 days
AA882706,06/08/2023 09:55:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Orange Tabby/White,2023-06-09T17:25:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-06-09,1 days
AA882712,06/08/2023 10:50:00 AM,Wildlife,Other,Unknown,Bat,Red,2023-06-08T12:19:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-06-08,0 days
AA882689,06/08/2023 11:25:00 AM,Stray,Dog,Intact Female,Chihuahua Shorthair Mix,Black/White,2023-06-08T14:45:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-06-08,0 days
AA882721,06/08/2023 11:40:00 AM,Owner Surrender,Dog,Spayed Female,Pit Bull,Blue/White,2023-07-18T13:31:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-07-18,40 days
AA882723,06/08/2023 12:10:00 PM,Wildlife,Other,Unknown,Bat,Red,2023-06-08T12:23:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-06-08,0 days
AA882713,06/08/2023 12:10:00 PM,Wildlife,Other,Unknown,Bat,Red,2023-06-08T12:20:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-06-08,0 days
AA882714,06/08/2023 12:11:00 PM,Wildlife,Other,Unknown,Bat,Red,2023-06-08T12:21:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-06-08,0 days
AA882726,06/08/2023 12:34:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby/White,2023-07-08T14:21:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-07-08,30 days
AA882728,06/08/2023 12:57:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Black,2023-06-08T15:09:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-06-08,0 days
AA882730,06/08/2023 01:16:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Blue/White,2023-10-05T18:14:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-10-05,119 days
AA882734,06/08/2023 01:43:00 PM,Abandoned,Dog,Spayed Female,Pit Bull Mix,Brown/White,2023-09-11T09:46:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-06-08,2023-09-11,95 days
